lsoa_code,IMDScore
E01030610,16.032
E01030201,21.492
E01030611,7.94
E01030612,9.856
E01030613,10.375
E01030614,5.996
E01030615,22.091
E01030616,4.231
E01030617,7.137
E01030618,11.664
E01030619,26.605
E01030620,5.111
E01030621,12.297
E01030622,9.76
E01030623,4.63
E01030624,5.459
E01030625,6.153
E01030626,5.251
E01030627,4.376
E01030628,12.713
E01030629,16.484
E01030630,11.659
E01030631,16.942
E01030632,6.38
E01030633,16.958
E01030634,26.002
E01030635,6.013
E01030636,7.149
E01030637,3.841
E01030638,3.677
E01030639,6.977
E01030640,23.053
E01030641,5.29
E01030642,7.171
E01030643,13.628
E01030644,7.712
E01030645,23.062
E01030646,7.543
E01030647,10.755
E01030648,11.526
E01030649,14.374
E01030650,26.272
E01030651,13.231
E01030652,13.428
E01030653,15.293
E01030654,8.014
E01030655,9.985
E01030656,21.369
E01030657,26.978
E01030658,18.54
E01030659,12.259
E01030660,11.839
E01030661,6.662
E01030662,12.758
E01030663,18.544
E01030664,21.65
E01030665,16.086
E01030666,6.762
E01030667,17.831
E01030668,9.483
E01030669,8.638
E01030670,6.643
E01030671,3.196
E01030672,5.908
E01030673,10.763
E01030674,18.018
E01030675,12.353
E01030676,30.31
E01030677,19.541
E01030678,15.846
E01030679,8.652
E01030680,4.005
E01030681,14.975
E01030682,5.218
E01030683,11.206
E01030684,16.405
E01030685,7.215
E01030686,10.084
E01030687,9.784
E01030688,10.347
E01030689,3.076
E01030690,7.374
E01030691,4.882
E01030692,7.502
E01030693,6.955
E01030694,13.229
E01030695,4.025
E01030696,7.239
E01030697,9.228
E01030698,9.444
E01030699,14.611
E01030700,15.751
E01030701,13.27
E01030702,26.131
E01030703,10.7
E01030704,9.547
E01030705,7.097
E01030706,10.052
E01030707,11.666
E01030708,12.482
E01030709,23.549
E01030710,24.351
E01030711,30.438
E01030712,8.456
E01030713,8.52
E01030714,15.403
E01030715,8.021
E01030716,7.288
E01030717,14.934
E01030718,10.303
E01030719,18.478
E01030720,10.744
E01030721,16.709
E01030722,11.83
E01030723,8.793
E01030724,19.056
E01030725,18.465
E01030726,5.258
E01030727,6.845
E01030728,6.502
E01030729,15.073
E01030730,9.683
E01030731,6.478
E01030732,12.093
E01030733,8.077
E01030734,13.093
E01030735,13.95
E01030736,15.897
E01030737,14.582
E01030738,17.095
E01030739,23.252
E01030740,22.051
E01030741,13.981
E01030742,10.047
E01030743,22.329
E01030744,33.008
E01030745,27.703
E01030746,24.714
E01030747,22.007
E01030748,18.316
E01030749,26.229
E01030750,23.562
E01030751,20.32
E01030752,26.25
E01030753,4.583
E01030754,4.843
E01030755,13.215
E01030756,5.427
E01030757,8.499
E01030758,6.752
E01030759,15.741
E01030760,6.338
E01030761,7.654
E01030762,3.497
E01030763,9.874
E01030764,6.357
E01030765,16.147
E01030766,9.074
E01030767,17.022
E01030768,8.129
E01030769,2.884
E01030770,2.666
E01030771,3.348
E01030772,8.102
E01030773,2.496
E01030774,3.53
E01030775,1.839
E01030776,1.497
E01030777,2.513
E01030778,4.107
E01030779,2.176
E01030780,5.597
E01030781,7.253
E01030782,8.063
E01030783,6.911
E01030784,7.66
E01030785,9.036
E01030786,21.284
E01030787,21.086
E01030788,24.384
E01030789,3.335
E01030790,5.333
E01030791,4.005
E01030792,5.575
E01030793,25.985
E01030794,12.619
E01030795,7.849
E01030796,4.422
E01030797,4.542
E01030798,3.563
E01030799,2.992
E01030800,10.583
E01030801,18.4
E01030802,7.12
E01030803,9.951
E01030804,4.631
E01030805,22.985
E01030806,3.088
E01030807,3.567
E01030808,1.528
E01030809,6.205
E01030810,3.032
E01030811,5.023
E01030812,20.805
E01030813,9.617
E01030814,20.969
E01030815,23.375
E01030816,25.504
E01030817,9.004
E01030818,13.462
E01030819,21.435
E01030820,6.039
E01030821,7.61
E01030822,9.312
E01030823,8.911
E01030824,23.621
E01030825,9.267
E01030826,14.727
E01030827,22.483
E01030828,5.523
E01030829,8.547
E01030830,5.955
E01030831,3.718
E01030832,13.709
E01030833,14.356
E01030834,21.234
E01030835,9.519
E01030836,9.611
E01030837,4.946
E01030838,12.122
E01030839,4.942
E01030840,12.57
E01030841,3.74
E01030842,15.998
E01030843,19.231
E01030844,9.304
E01030845,10.717
E01030846,8.586
E01030847,11.073
E01030848,11.505
E01030850,13.467
E01030851,12.384
E01030852,21.685
E01030853,9.59
E01030854,5.305
E01030855,5.463
E01030856,6.454
E01030857,14.929
E01030858,12.402
E01030859,9.725
E01030860,8.654
E01030861,8.078
E01030862,19.013
E01030863,3.634
E01030864,12.499
E01030865,11.201
E01030866,1.644
E01030867,9.716
E01030868,3.493
E01030869,10.841
E01030870,3.095
E01030871,5.264
E01030872,13.108
E01030873,4.11
E01030874,4.862
E01030875,8.992
E01030876,2.603
E01030877,10.884
E01030878,2.358
E01030879,12.697
E01030880,7.818
E01030881,1.712
E01030882,1.303
E01030883,3.726
E01030884,10.126
E01030885,8.386
E01030886,6.776
E01030887,1.842
E01030888,3.339
E01030889,12.942
E01030890,8.637
E01030891,3.251
E01030892,4.78
E01030893,8.372
E01030894,4.489
E01030895,14.526
E01030896,16.283
E01030897,3.446
E01030898,2.165
E01030899,3.477
E01030900,9.002
E01030901,27.928
E01030902,2.589
E01030903,5.85
E01030904,8.651
E01030905,11.517
E01030906,3.715
E01030907,2.426
E01030908,7.363
E01030909,8.79
E01030910,5.814
E01030911,8.054
E01030912,14.525
E01030913,23.51
E01030914,27.64
E01030915,9.785
E01030916,9.401
E01030917,4.327
E01030918,6.984
E01030919,4.113
E01030920,6.05
E01030921,11.317
E01030922,2.738
E01030923,3.035
E01030924,3.688
E01030925,3.888
E01030926,5.103
E01030927,11.934
E01030928,9.439
E01030929,8.18
E01030930,2.069
E01030931,2.715
E01030932,8.467
E01030933,6.893
E01030934,7.057
E01030935,5.411
E01030937,3.83
E01030938,15.306
E01030939,4.575
E01030940,5.938
E01030941,4.33
E01030942,7.759
E01030943,12.188
E01030944,6.761
E01030945,3
E01030946,19.963
E01030947,7.031
E01030948,4.563
E01030949,11.539
E01030950,10.381
E01030951,10.156
E01030952,30.347
E01030953,6.594
E01030954,9.846
E01030955,6.713
E01030956,12.254
E01030957,16.256
E01030958,4.548
E01030959,5.541
E01030960,8.584
E01030961,3.254
E01030962,23.832
E01030963,3.983
E01030964,6.704
E01030965,8.684
E01030966,4.355
E01030967,5.724
E01030968,12.839
E01030969,2.894
E01030970,7.692
E01030971,19.459
E01030972,13.019
E01030973,18.796
E01030974,18.808
E01030975,7.578
E01030976,6.386
E01030977,8.176
E01030978,6.942
E01030979,9.153
E01030980,21.542
E01030981,23.769
E01030982,20.487
E01030983,21.595
E01030984,20.726
E01030985,34.717
E01030986,5.569
E01030987,7.835
E01030988,8.902
E01030989,7.008
E01030990,3.984
E01030991,9.647
E01030992,7.943
E01030993,12.029
E01030994,12.735
E01030995,18.483
E01030996,4.64
E01030997,6.988
E01030998,2.312
E01030999,3.579
E01031000,6.798
E01031001,6.045
E01031002,2.56
E01031003,3.809
E01031004,8.424
E01031009,20.043
E01031010,35.676
E01031011,12.215
E01030203,4.714
E01031012,28.893
E01031013,11.381
E01031014,11.869
E01031015,51.904
E01031016,19.649
E01031017,16.108
E01031018,17.865
E01031019,10.657
E01031020,10.065
E01031021,19.517
E01031022,13.998
E01031023,10.595
E01031024,13.906
E01031025,18.862
E01031026,25.049
E01031027,21.502
E01031028,24.371
E01031029,11.887
E01031030,25.259
E01031031,16.066
E01031032,22.26
E01031033,14.962
E01031034,7.072
E01031035,14.667
E01031036,8.211
E01031037,19.771
E01031038,11.328
E01031039,7.911
E01031040,9.742
E01031041,11.974
E01031042,11.339
E01031043,50.134
E01031044,41.254
E01031045,24.127
E01031046,43.311
E01031047,24.022
E01031048,14.599
E01031049,16.604
E01031050,22.394
E01031051,13.402
E01031052,25.616
E01031053,31.115
E01031054,26.032
E01031055,12.788
E01031056,19.112
E01031057,63.008
E01031058,27.514
E01031059,26.621
E01031060,23.343
E01031061,15.103
E01031062,14.515
E01031063,39.906
E01031064,29.953
E01031065,34.122
E01031066,40.103
E01031067,22.993
E01031068,12.719
E01031069,10.546
E01031070,9.219
E01031073,28.528
E01031074,36.186
E01031075,41.733
E01031077,27.765
E01031078,18.081
E01031079,26.725
E01031080,26.868
E01031081,29.416
E01031082,7.364
E01031083,11.006
E01031084,14.815
E01031085,15.212
E01031086,25.317
E01031087,24.331
E01031088,19.505
E01031089,12.563
E01031090,56.827
E01031091,14.844
E01031092,41.266
E01031093,21.008
E01031094,26.683
E01031095,33.643
E01031096,23.011
E01031097,39.07
E01031098,17.643
E01031099,13.525
E01031100,7.412
E01031101,3.36
E01031102,22.757
E01031103,8.71
E01031104,6.256
E01031105,21.799
E01031106,19.343
E01031107,16.354
E01031108,15.392
E01031109,27.102
E01031110,4.68
E01031111,2.886
E01031112,7.598
E01031113,8.811
E01031114,21.306
E01031115,27.213
E01031116,46.922
E01031117,26.896
E01031118,42.418
E01031119,36.132
E01031120,8.915
E01031121,4.234
E01031122,5.45
E01031123,4.489
E01031124,3.219
E01031125,9.28
E01031127,21.937
E01031129,8.921
E01031130,15.159
E01031131,18.077
E01031132,17.411
E01031133,22.94
E01031134,5.751
E01031135,4.822
E01031136,9.15
E01031137,13.368
E01031138,6.78
E01031139,3.375
E01031140,12.694
E01031141,16.695
E01031142,35.484
E01031143,6.161
E01031144,17.785
E01031145,15.117
E01031146,18.413
E01031147,6.976
E01031148,8.246
E01031149,10.393
E01031150,6.494
E01031151,7.494
E01031152,9.363
E01031153,16.948
E01031154,7.148
E01031155,5.018
E01031156,6.298
E01031157,5.206
E01031158,6.097
E01031159,20.463
E01031160,15.448
E01031161,9.853
E01031162,10.566
E01031163,24.156
E01031164,15.147
E01031165,28.089
E01031166,11.323
E01031167,17.055
E01031168,18.543
E01031169,17.642
E01031170,25.864
E01031171,18.779
E01031172,27.819
E01031173,33.402
E01031174,31.047
E01031175,4.844
E01031176,27.804
E01031177,30.614
E01031178,17.347
E01031179,4.611
E01031180,7.895
E01031181,12.234
E01031182,9.402
E01031183,7.2
E01031184,7.013
E01031185,22.791
E01031186,21.027
E01031187,14.926
E01031188,12.833
E01031189,16.418
E01031190,20.331
E01031191,8.094
E01031192,9.411
E01031193,14.325
E01031194,15.695
E01031195,10.061
E01031196,9.115
E01031197,10.316
E01031198,13.735
E01031199,17.224
E01031200,5.971
E01031201,1.136
E01031202,5.158
E01031203,21.638
E01031204,11.793
E01031205,10.299
E01031206,14.032
E01031207,15.897
E01031208,11.904
E01031209,17.167
E01031210,9.746
E01031211,15.145
E01031212,11.153
E01031213,12.914
E01031214,3.898
E01031215,12.632
E01031216,13.265
E01031217,10.217
E01031218,9.427
E01031219,7.741
E01031220,7.621
E01031221,15.213
E01031222,6.981
E01031223,8.746
E01031224,12.104
E01031225,4.707
E01031227,6.135
E01031228,2.954
E01031229,14.343
E01031230,13.442
E01031231,21.68
E01031232,5.349
E01031233,12.011
E01031234,16.837
E01031235,5.437
E01031236,10.163
E01031237,9.037
E01031238,27.01
E01031239,9.576
E01031240,16.055
E01031241,12.08
E01031242,21.425
E01031243,8.731
E01031244,15.24
E01031245,10.321
E01031246,9.439
E01031247,11.229
E01031248,11.47
E01031249,19.29
E01031250,8.724
E01031251,7.042
E01031252,10.562
E01031253,12.664
E01031254,6.695
E01031255,2.756
E01031256,5.332
E01031257,14.675
E01031258,8.917
E01031259,4.214
E01031260,12.494
E01031261,28.876
E01031262,19.972
E01031263,19.156
E01031264,29.543
E01031265,30.947
E01031266,17.703
E01031267,6.587
E01031268,8.54
E01031269,8.37
E01031271,15.985
E01031272,9.664
E01031273,43.845
E01031274,19.497
E01031275,8.476
E01031276,26.1
E01031277,6.043
E01031278,7.491
E01031279,11.008
E01031280,9.553
E01031281,9.88
E01031282,19.424
E01031283,14.148
E01031284,8.522
E01031285,8.863
E01031286,10.76
E01031287,2.201
E01031288,7.36
E01031289,5.967
E01031290,10.047
E01031291,17.178
E01031292,4.304
E01031293,11.795
E01031294,9.628
E01031295,3.471
E01031296,5.297
E01031297,13.022
E01031298,3.73
E01031299,2.488
E01031300,4.615
E01031301,8.9
E01031302,8.228
E01031303,13.186
E01031304,6.549
E01031305,3.063
E01031306,9.842
E01031307,3.57
E01031308,12.594
E01031309,20.004
E01031310,10.178
E01031311,19.492
E01031312,18.295
E01031313,4.558
E01031314,5.559
E01031315,6.234
E01031316,16.39
E01031317,4.86
E01031318,4.001
E01031319,12.709
E01031320,12.901
E01031321,27.142
E01031322,14.312
E01031323,8.646
E01031324,10.537
E01031325,20.565
E01031327,19.505
E01031328,7.01
E01031329,7.894
E01031330,8.417
E01031331,6.581
E01031332,26.4
E01031333,18.277
E01031334,13.286
E01031335,11.567
E01031336,17.526
E01031337,11.07
E01031338,5.518
E01031339,6.186
E01031340,5.213
E01031341,38.777
E01031342,16.05
E01031343,13.292
E01031344,26.022
E01031345,14.631
E01031346,14.397
E01031347,28.594
E01031348,31.836
E01031349,12.5
E01031350,28.103
E01031351,12.603
E01031352,15.679
E01031353,7.496
E01031354,10.765
E01031355,19.34
E01031356,8.405
E01031357,9.072
E01031358,31.412
E01031359,16.435
E01031360,27.81
E01031361,33.148
E01031362,13.835
E01031363,14.672
E01031364,21.633
E01031365,12.536
E01031366,29.522
E01031367,2.899
E01031368,11.949
E01031369,7.915
E01031370,21.345
E01031371,30.382
E01031372,30.487
E01031373,18.32
E01031374,11.319
E01031375,14.258
E01031376,16.619
E01031377,23.819
E01031378,17.146
E01031379,11.853
E01031380,6.894
E01031381,11.951
E01031382,13.433
E01031383,5.653
E01031384,7.336
E01031385,19.671
E01031386,26.253
E01031387,12.017
E01031388,10.526
E01031389,6.053
E01031390,15.833
E01031391,7.953
E01031392,19.542
E01031393,9.532
E01031394,19.975
E01031395,7.845
E01031396,14.362
E01031397,10.381
E01031398,11.888
E01031399,11.832
E01031400,30.464
E01031401,17.604
E01031402,16.509
E01031403,19.675
E01031404,44.036
E01031405,15.84
E01031406,14.696
E01031407,15.158
E01031408,15.078
E01031409,29.845
E01031410,19.002
E01031411,11.924
E01031412,6.057
E01030204,3.996
E01030205,3.855
E01030206,4.761
E01030207,12.999
E01030208,24.771
E01030209,15.801
E01030210,21.228
E01030211,11.159
E01030212,15.97
E01030214,10.004
E01030215,22.406
E01030216,8.869
E01030217,13.947
E01030218,17.494
E01030219,21.617
E01030220,14.443
E01030221,16.14
E01030222,18.149
E01030223,25.531
E01030224,15.127
E01030225,24.372
E01030226,19.126
E01030227,43.926
E01030228,11.474
E01030229,20.139
E01030230,22.429
E01030231,24.915
E01030232,15.784
E01030233,6.862
E01030234,31.886
E01030235,14.571
E01030236,24.231
E01030237,8.832
E01030238,6.918
E01030239,7.412
E01030240,16.775
E01030241,20.852
E01030242,9.787
E01030243,13.042
E01030244,23.556
E01030245,17.763
E01030246,40.471
E01030247,76.806
E01030248,35.986
E01030249,52.692
E01030250,74.332
E01030251,26.058
E01030252,20.833
E01030253,29.247
E01030254,39.418
E01030255,29.549
E01030256,46.018
E01030257,26.073
E01030258,81.147
E01030259,19.812
E01030260,17.3
E01030261,59.239
E01030262,36.037
E01030263,23.099
E01030264,38.151
E01030265,39.565
E01030266,22.028
E01030267,22.615
E01030268,7.856
E01030269,10.273
E01030270,22.188
E01030271,14.731
E01030272,19.106
E01030273,15.522
E01030274,43.187
E01030275,17.886
E01030276,27.42
E01030277,56.236
E01030278,28.04
E01030279,59.291
E01030280,11.17
E01030281,20.099
E01030282,18.114
E01030283,19.043
E01030284,5.708
E01030285,21.598
E01030286,20.399
E01030287,32.941
E01030288,10.884
E01030289,35.596
E01030290,21.534
E01030291,46.431
E01030292,4.794
E01030293,8.822
E01030294,11.755
E01030295,23.852
E01030296,3.076
E01030297,2.774
E01030298,8.784
E01030299,6.21
E01030300,13.565
E01030301,6.83
E01030302,9.949
E01030303,3.722
E01030304,25.263
E01030305,6.444
E01030306,6.649
E01030307,2.922
E01030308,3.523
E01030309,7.616
E01030310,17.217
E01030311,18.171
E01030312,16.774
E01030313,8.461
E01030314,5.042
E01030315,7.253
E01030316,3.664
E01030317,6.16
E01030318,16.73
E01030319,4.836
E01030320,4.554
E01030321,4.561
E01030322,6.194
E01030323,5.596
E01030324,3.667
E01030325,8.663
E01030326,5.827
E01030327,3.964
E01030328,3.899
E01030329,2.449
E01030330,5.405
E01030331,5.98
E01030332,14.588
E01030333,8.983
E01030334,7.372
E01030335,9.82
E01030336,17.403
E01030337,21.632
E01030338,3.238
E01030339,5.71
E01030340,6.441
E01030341,2.635
E01030342,2.954
E01030343,5.981
E01030344,4.403
E01030345,3.883
E01030346,9.272
E01030347,11.54
E01030348,4.473
E01030349,5.116
E01030350,2.682
E01030351,3.728
E01030352,5.207
E01030353,1.791
E01030354,25.749
E01030355,4.794
E01030356,6.467
E01030357,5.283
E01030358,7.523
E01030359,10.787
E01030360,6.735
E01030361,12.228
E01030362,29.583
E01030363,16.549
E01030364,25.852
E01030365,4.05
E01030366,5.431
E01030367,3.056
E01030368,3.931
E01030369,3.81
E01030370,3.367
E01030371,15.855
E01030372,3.502
E01030373,9.683
E01030374,4.311
E01030375,3.866
E01030376,4.886
E01030377,3.989
E01030378,4.371
E01030379,5
E01030380,4.117
E01030381,5.976
E01030382,4.315
E01030383,24.795
E01030384,9.976
E01030385,31.234
E01030386,2.205
E01030387,4.126
E01030388,7.854
E01030389,7.767
E01030390,10.603
E01030391,7.728
E01030392,5.144
E01030393,10.173
E01030394,5.25
E01030395,5.76
E01030396,4.318
E01030398,3.347
E01030399,15.007
E01030400,26.117
E01030401,7.508
E01030402,12.464
E01030403,7.102
E01030404,4.906
E01030405,11.283
E01030406,4.701
E01030407,3.104
E01030408,1.749
E01030409,10.734
E01030410,11.575
E01030411,16.141
E01030412,8.455
E01030413,7.328
E01030414,12.929
E01030415,4.974
E01030416,5.062
E01030417,4.29
E01030418,5.19
E01030419,5.623
E01030420,13.725
E01030421,8.451
E01030422,10.202
E01030423,12.771
E01030424,17.443
E01030425,5.407
